Park.Code,Park.Name,Category,Category.Sort,Order,Family,Taxon.Code,TSN,Taxon.Record.Status,Scientific.Name,Common.Name,Synonyms,Occurrence
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,264075,554254,Active,Empidonax hammondii,Hammond's Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85830,178344,Active,Empidonax minimus,Least Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85832,178346,Active,Empidonax oberholseri,Dusky Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85827,178341,Active,Empidonax traillii,Willow Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85833,178347,Active,Empidonax wrightii,Gray Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85799,178316,Active,Myiarchus cinerascens,Ash-throated Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85791,178309,Active,Myiarchus crinitus,Great Crested Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85802,178319,Active,Myiarchus tuberculifer,Dusky-capped Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85860,178371,Active,Pyrocephalus rubinus,Vermilion Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85815,178330,Active,Sayornis nigricans,Black Phoebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85813,178329,Active,Sayornis phoebe,Eastern Phoebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85818,178333,Active,Sayornis saya,Say's Phoebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85773,178293,Active,Tyrannus forficatus,Scissor-tailed Flycatcher,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85761,178282,Active,Tyrannus melancholicus,Tropical Kingbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85757,178279,Active,Tyrannus tyrannus,Eastern Kingbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85766,178287,Active,Tyrannus verticalis,Western Kingbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Tyrannidae,85767,178288,Active,Tyrannus vociferans,Cassin's Kingbird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93571,179007,Active,Vireo bellii pusillus,Least Bell's Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,266864,554456,Active,Vireo cassinii,Cassin's Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93584,179019,Active,Vireo flavoviridis,Yellow-green Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93589,179023,Active,Vireo gilvus,Warbling Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93558,178997,Active,Vireo huttoni,Hutton's Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93587,179021,Active,Vireo olivaceus,Red-eyed Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,93588,179022,Active,Vireo philadelphicus,Philadelphia Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Passeriformes,Vireonidae,266908,554477,Active,Vireo plumbeus,Plumbeous Vireo,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,266951,554135,Active,Ardea alba,Great Egret,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84416,174773,Active,Ardea herodias,Great Blue Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84508,174856,Active,Botaurus lentiginosus,American Bittern,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84450,174803,Active,Bubulcus ibis,Cattle Egret,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84438,174793,Active,Butorides virescens,Green Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84476,174827,Active,Egretta caerulea,Little Blue Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84473,174824,Active,Egretta rufescens,Reddish Egret,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84461,174813,Active,Egretta thula,Snowy Egret,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84475,174826,Active,Egretta tricolor,Tricolored Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84497,174846,Active,Ixobrychus exilis,Least Bittern,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84493,174842,Active,Nyctanassa violacea,Yellow-crowned Night-Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Ardeidae,84482,174832,Active,Nycticorax nycticorax,Black-crowned Night-Heron,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Pelecanidae,83382,174684,Active,Pelecanus erythrorhynchos,American White Pelican,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Pelecanidae,83383,174685,Active,Pelecanus occidentalis,Brown Pelican,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Pelecaniformes,Threskiornithidae,85521,174926,Active,Plegadis chihi,White-faced Ibis,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84820,178154,Active,Colaptes auratus,Northern Flicker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84858,178189,Active,Melanerpes formicivorus,Acorn Woodpecker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84866,178196,Active,Melanerpes lewis,Lewis's Woodpecker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84935,178258,Active,Picoides nuttallii,Nuttall's Woodpecker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84936,178259,Active,Picoides pubescens,Downy Woodpecker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,85739,178262,Active,Picoides villosus,Hairy Woodpecker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84884,178211,Active,Sphyrapicus nuchalis,Red-naped Sapsucker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84885,178212,Active,Sphyrapicus ruber,Red-breasted Sapsucker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84880,178208,Active,Sphyrapicus thyroideus,Williamson's Sapsucker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Piciformes,Picidae,84874,178202,Active,Sphyrapicus varius,Yellow-bellied Sapsucker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,265055,554027,Active,Aechmophorus clarkii,Clark's Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81710,174503,Active,Aechmophorus occidentalis,Western Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81686,174482,Active,Podiceps auritus,Horned Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81682,174479,Active,Podiceps grisegena,Red-necked Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81689,174485,Active,Podiceps nigricollis,Eared Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Podicipediformes,Podicipedidae,81712,174505,Active,Podilymbus podiceps,Pied-billed Grebe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,82524,174634,Active,Oceanodroma homochroa,Ashy Storm-Petrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,83334,174640,Active,Oceanodroma melania,Black Storm-Petrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Hydrobatidae,83340,174646,Active,Oceanodroma microsoma,Least Storm-Petrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,1102429,,Active,Ardenna creatopus,Pink-footed Shearwater,Puffinus creatopus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,1102427,,Inactive,Ardenna grisea,Sooty Shearwater,Puffinus griseus,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,1102430,,Active,Ardenna tenuirostris,Short-tailed Shearwater,Puffinus tenuirostris,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82415,174536,Active,Fulmarus glacialis,Northern Fulmar,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,82451,174569,Active,Pterodroma inexpectata,Mottled Petrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Procellariiformes,Procellariidae,265903,554396,Active,Puffinus opisthomelas,Black-vented Shearwater,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,268376,554926,Active,Amazona oratrix,Yellow-headed Parrot,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,89074,177806,Active,Amazona viridigenalis,Red-crowned Parrot,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,1006100,,Active,Aratinga nenday,Nanday Parakeet,Nandayus nenday,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,268343,554910,Active,Brotogeris chiriri,Yellow-chevroned Parakeet,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,1006099,,Active,Psittacara mitratus,Mitred Parakeet,Aratinga mitrata,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Psittaciformes,Psittacidae,86657,177650,Active,Psittacula krameri,Rose-ringed Parakeet,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Strigidae,82971,177935,Active,Asio flammeus,Short-eared Owl,,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Strigidae,82968,177932,Active,Asio otus,Long-eared Owl,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Strigidae,82983,177946,Active,Athene cunicularia,Burrowing Owl,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Strigidae,80772,177884,Active,Bubo virginianus,Great Horned Owl,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Strigidae,543207,686659,Active,Megascops kennicottii,Western Screech-Owl,Otus kennicottii,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Strigiformes,Tytonidae,80736,177851,Active,Tyto alba,Barn Owl,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Suliformes,Fregatidae,84405,174763,Active,Fregata magnificens,Magnificent Frigatebird,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Suliformes,Phalacrocoracidae,83419,174717,Active,Phalacrocorax auritus,Double-crested Cormorant,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Suliformes,Phalacrocoracidae,83428,174725,Active,Phalacrocorax pelagicus,Pelagic Cormorant,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Suliformes,Phalacrocoracidae,83427,174724,Active,Phalacrocorax penicillatus,Brandt's Cormorant,,Present
SAMO,Santa Monica Mountains National Recreation Area,Bird,2,Suliformes,Sulidae,83398,174699,Active,Sula dactylatra,Masked Booby,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Anguidae,120650,209026,Active,Elgaria multicarinata webbii,San Diego Alligator Lizard,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Anniellidae,78979,174095,Active,Anniella pulchra,Silvery Legless Lizard,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,122044,209197,Active,Coluber constrictor mormon,Western Yellowbelly racer,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,122017,209172,Active,Diadophis punctatus modestus,San Bernardino Ringneck Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,115795,209304,Active,Hypsiglena torquata klauberi,San Diego Night Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,122636,209248,Active,Lampropeltis getula californiae,California Kingsnake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,122654,209264,Active,Lampropeltis zonata pulchra,San Diego Mountain Kingsnake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,115818,209325,Active,Masticophis flagellum piceus,Red Coachwhip,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,115826,209332,Active,Masticophis lateralis lateralis,California Striped Racer,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,117244,209404,Active,Pituophis catenifer annectens,San Diego Gopher Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,117262,209420,Active,Salvadora hexalepis virgultea,Coast Patchnose Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,80797,174285,Active,Tantilla planiceps,Western Blackhead Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,121991,209149,Active,Thamnophis hammondii,Two-striped Garter Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,121932,209096,Active,Thamnophis sirtalis infernalis,California Red-sided Garter Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Colubridae,117295,209450,Active,Trimorphodon biscutatus vandenburghi,California Lyre Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Iguanidae,118749,208761,Active,Sceloporus occidentalis longipes,Great Basin Fence Lizard,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Iguanidae,119530,208861,Active,Uta stansburiana elegans,California Side-blotched Lizard,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Leptotyphlopidae,118390,209592,Active,Leptotyphlops humilis humilis,Southwestern Blind Snake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Phrynosomatidae,78403,173939,Active,Phrynosoma coronatum,California Horned Lizard,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Scincidae,119581,208907,Active,Eumeces skiltonianus skiltonianus,Western Skink,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Teiidae,119621,208943,Active,Cnemidophorus tigris multiscutatus,Coastal Whiptail,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Squamata,Viperidae,118334,209541,Active,Crotalus viridis helleri,Southern Pacific Rattlesnake,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Testudines,Emydidae,117090,208594,Active,Clemmys marmorata pallida,Southwestern Pond Turtle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Reptile,3,Testudines,Emydidae,77471,173823,Active,Trachemys scripta elegans,Red-eared Slider,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Bufonidae,116686,207128,Active,Bufo boreas halophilus,California Toad,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Bufonidae,260111,550235,Active,Bufo californicus,Arroyo Toad,,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Hylidae,74982,173512,Active,Hyla cadaverina,California treefrog,Pseudacris cadaverina,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Hylidae,74984,173514,Active,Hyla regilla,Pacific treefrog,Pseudacris regilla,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Ranidae,115616,207008,Active,Rana aurora draytonii,California Red-legged Frog,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Ranidae,83278,173441,Active,Rana catesbeiana,Bullfrog,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Ranidae,83280,173443,Active,Rana pipiens,Northern Leopard Frog,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Anura,Scaphiopodidae,115595,206990,Active,Spea hammondii,Western Spadefoot,,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Caudata,Plethodontidae,76802,173703,Active,Aneides lugubris,Arboreal Salamander,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Caudata,Plethodontidae,76807,173708,Active,Batrachoseps nigriventris,California Slender Salamander,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Caudata,Plethodontidae,76808,173709,Active,Batrachoseps pacificus,Garden Slender Salamander,Batrachoseps major,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Caudata,Plethodontidae,115897,208362,Active,Ensatina eschscholtzii eschscholtzii,Monterey Ensatina,,Present
SAMO,Santa Monica Mountains National Recreation Area,Amphibian,4,Caudata,Salamandridae,114406,208226,Active,Taricha torosa torosa,California Newt,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Atheriniformes,Atherinopsidae,71565,165986,Active,Atherinops affinis,topsmelt,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Atheriniformes,Atherinopsidae,71598,166014,Active,Leuresthes tenuis,California grunion,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Clupeiformes,Engraulidae,71337,161828,Active,Engraulis mordax,"Californian anchoveta, North Pacific anchovy, northern anchovy",,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Cypriniformes,Cyprinidae,70798,163350,Active,Carassius auratus,goldfish,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Cypriniformes,Cyprinidae,266192,553278,Active,Gila orcuttii,arroyo chub,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Cyprinodontiformes,Fundulidae,68916,165650,Active,Fundulus parvipinnis,California killifish,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Cyprinodontiformes,Poeciliidae,71043,165878,Active,Gambusia affinis,"mosquitofish, western mosquitofish",,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Gasterosteiformes,Syngnathidae,74909,166462,Active,Syngnathus leptorhynchus,"bay pipefish, slendernosed pipefish",,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Mugiliformes,Mugilidae,81281,170335,Active,Mugil cephalus,"black mullet, gray mullet, striped mullet",,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Centrarchidae,72225,168132,Active,Lepomis cyanellus,Green Sunfish,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Centrarchidae,72235,168141,Active,Lepomis macrochirus,Bluegill,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Centrarchidae,72256,168160,Active,Micropterus salmoides,largemouth bass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Clinidae,78733,171399,Active,Gibbonsia montereyensis,"crevice kelpfish, scarlet kelpfish",,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Gobiidae,81398,171748,Active,Clevelandia ios,arrow goby,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Gobiidae,82254,171916,Active,Eucyclogobius newberryi,tidewater goby,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Gobiidae,83649,171967,Active,Gillichthys mirabilis,longjaw mudsucker,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Gobiidae,82229,171894,Active,Lethops connectens,halfblind goby,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Kyphosidae,74475,169515,Active,Girella nigricans,opaleye,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Perciformes,Sciaenidae,74037,169362,Active,Seriphus politus,queenfish,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Pleuronectiformes,Paralichthyidae,78217,172743,Active,Paralichthys californicus,"California halibut, California Halibut",,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Pleuronectiformes,Pleuronectidae,79915,172945,Active,Hypsopsetta guttulata,diamond turbot,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Pleuronectiformes,Pleuronectidae,79857,172893,Active,Platichthys stellatus,"starry flounder, Starry Flounder",,Probably Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Salmoniformes,Salmonidae,71783,161989,Active,Oncorhynchus mykiss,Steelhead Trout,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Salmoniformes,Salmonidae,71792,161997,Active,Salmo trutta,brown trout,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Scorpaeniformes,Cottidae,71471,167302,Active,Leptocottus armatus,Pacific staghorn sculpin,,Present
SAMO,Santa Monica Mountains National Recreation Area,Fish,5,Siluriformes,Ictaluridae,66268,164039,Active,Ameiurus melas,black bullhead,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,,,935375,,Active,Hesperocyparis forbesii,Tecate cypress,"Cupressus forbesii, Cupressus guadalupensis var. forbesii",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,,,935373,,Active,Hesperocyparis nevadensis,Arizona cypress,Hesperocyparis arizonica,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,,,935386,,Active,Leptosyne maritima,sea dahlia,Coreopsis maritima,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,,,158956,-502549,Active,Lupinus microcarpus var. microcarpus,valley lupine,"Lupinus subvexus, Lupinus subvexus var. subvexus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,,,935390,,Active,Plecostachys serpyllifolia,petite-licorice,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Alismataceae,86272,182441,Active,Alisma triviale,water plantain,Alisma plantago-aquatica,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Alismataceae,86274,182443,Active,Echinodorus berteroi,bur head,Echinodorus rostratus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Alismataceae,140792,38908,Active,Sagittaria latifolia,broadleaf arrowhead,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,149496,42591,Active,Lemna gibba,inflated duckweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,149495,42590,Active,Lemna minor,water lentil,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,159319,503361,Active,Lemna minuta,minute duckweed,Lemna minuscula,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,159321,503362,Active,Lemna turionifera,turion duckweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,149501,42596,Active,Lemna valdiviana,"pale duckweed, Valdivia duckweed, Valdivia's duckweed",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,148593,42542,Active,Pistia stratiotes,water lettuce,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Araceae,149516,42609,Active,Wolffiella lingulata,tongueshape bogmat,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Hydrocharitaceae,141556,38996,Active,Najas flexilis,water-nymph,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Hydrocharitaceae,211541,529249,Active,Najas guadalupensis ssp. guadalupensis,Southern waternymph,Najas guadalupensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Hydrocharitaceae,141563,39001,Active,Najas marina,holly-leaved water-nymph,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Juncaginaceae,777333,897362,Active,Triglochin concinna var. concinna,slender arrowgrass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Juncaginaceae,141547,38988,Active,Triglochin maritima,common arrow-grass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Potamogetonaceae,141571,39009,Active,Potamogeton nodosus,long-leaf pondweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Potamogetonaceae,692350,757504,Active,Stuckenia pectinata,fennel-leaf pondweed,Potamogeton pectinatus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Potamogetonaceae,141636,39068,Active,Zannichellia palustris,"grass-wrack, common poolmat",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Ruppiaceae,141631,39063,Active,Ruppia maritima,wigeon grass,Ruppia cirrhosa,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Zosteraceae,142308,39071,Active,Phyllospadix scouleri,Scouler's surfgrass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Zosteraceae,142309,39072,Active,Phyllospadix torreyi,Torrey's surfgrass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Alismatales,Zosteraceae,142311,39074,Active,Zostera marina,eel-grass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,132588,29451,Active,Angelica tomentosa,woolly angelica,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134723,29586,Active,Anthriscus caucalis,bur-chevil,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134728,29590,Active,Apiastrum angustifolium,wild celery,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134730,29592,Active,Apium graveolens,celery,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134734,29596,Active,Berula erecta,water parsnip,,Present
